@relation emotion

@attribute COSINE0 numeric
@attribute COSINE1 numeric
@attribute COSINE2 numeric
@attribute COSINE3 numeric
@attribute COSINE4 numeric
@attribute COSINE5 numeric
@attribute COSINE6 numeric
@attribute COSINE7 numeric
@attribute COSINE8 numeric
@attribute COSINE9 numeric
@attribute COSINE10 numeric
@attribute COSINE11 numeric
@attribute COSINE12 numeric
@attribute COSINE13 numeric
@attribute COSINE14 numeric
@attribute COSINE15 numeric
@attribute COSINE16 numeric
@attribute COSINE17 numeric
@attribute COSINE18 numeric
@attribute COSINE19 numeric
@attribute COSINE20 numeric
@attribute COSINE21 numeric
@attribute COSINE22 numeric
@attribute COSINE23 numeric
@attribute COSINE24 numeric
@attribute COSINE25 numeric
@attribute COSINE26 numeric
@attribute COSINE27 numeric
@attribute COSINE28 numeric
@attribute COSINE29 numeric
@attribute COSINE30 numeric
@attribute COSINE31 numeric
@attribute COSINE32 numeric
@attribute COSINE33 numeric
@attribute COSINE34 numeric
@attribute COSINE35 numeric
@attribute COSINE36 numeric
@attribute COSINE37 numeric
@attribute COSINE38 numeric
@attribute COSINE39 numeric
@attribute COSINE40 numeric
@attribute COSINE41 numeric
@attribute COSINE42 numeric
@attribute COSINE43 numeric
@attribute COSINE44 numeric
@attribute COSINE45 numeric
@attribute COSINE46 numeric
@attribute COSINE47 numeric
@attribute COSINE48 numeric
@attribute COSINE49 numeric
@attribute COSINE50 numeric
@attribute COSINE51 numeric
@attribute COSINE52 numeric
@attribute COSINE53 numeric
@attribute emotion_class {anger,contempt,disgust,fear,happiness,neutral,sadness,surprise}

@data
0.922731,-0.723399,0.933625,0.96662,-0.913302,0.987167,0.661228,0.162465,0.632792,0.241767,0.461494,0.749252,0.822458,0.775417,-0.278563,0.931818,-0.739773,0.933531,0.831934,-0.307889,0.784063,0.642561,0.580156,0.251316,0.953875,0.984656,-0.88685,0.997361,0.026054,0.046589,0.680988,0.736617,-0.006369,0.675937,0.006369,0.732639,0.25823,0.303162,0.842333,0.682745,0.734377,-0.005464,0.678447,0.005464,0.730931,0.996895,-0.079745,0.157991,0.928048,-0.732518,0.933364,0.958503,0.957408,-0.835365,fear
0.904703,-0.672379,0.923663,0.938113,-0.825344,0.969814,0.712079,0.03855,0.674127,0.525539,0.475781,0.498265,0.731279,0.712188,-0.041997,0.942261,-0.755159,0.931084,0.755046,-0.161202,0.768811,0.648025,0.650666,0.156699,0.930801,0.968658,-0.810832,0.997134,-0.250919,0.323433,0.654931,0.749838,0.008889,0.685647,-0.004149,0.730773,0.298954,0.319252,0.808889,0.661622,0.749838,0,0.633898,0.066519,0.729537,0.996858,-0.278849,0.354042,0.976213,-0.912857,0.979663,0.899415,0.905216,-0.62842,fear
0.936184,-0.771098,0.945702,0.978519,-0.937925,0.989281,0.577313,0.158369,0.71479,0.5547,0.526355,0.415494,0.747505,0.836928,-0.262051,0.968262,-0.864996,0.962957,0.802759,-0.384253,0.858987,0.507692,0.676914,0.290482,0.9596,0.979625,-0.883539,0.998093,-0.302244,0.360503,0.524097,0.851658,0,0.524097,0,0.851658,0.281612,0.328149,0.813985,0.6,0.868243,-0.124035,0.447214,0.124035,0.83205,0.997235,-0.239223,0.310712,0.966725,-0.877122,0.970797,0.866209,0.886504,-0.536684,fear
0.902307,-0.647354,0.912688,0.972742,-0.937256,0.992555,0.56667,0.244071,0.660719,0.507536,0.594701,0.390874,0.775822,0.85062,-0.328189,0.939345,-0.750781,0.931794,0.789642,-0.343729,0.847605,0.558812,0.648554,0.268813,0.956554,0.984003,-0.88931,0.997273,-0.042296,0.115918,0.683941,0.685453,0.062378,0.707107,-0.062378,0.749838,0.282166,0.324275,0.816024,0.707107,0.749838,-0.062378,0.661622,0.124514,0.661622,0.998011,-0.15691,0.218861,0.945751,-0.782538,0.942365,0.902774,0.896006,-0.617902,fear
0.930359,-0.734491,0.932156,0.901716,-0.782601,0.974819,0.604828,0.241775,0.626498,0.403104,0.490261,0.6,0.753748,0.760605,-0.146665,0.936744,-0.739883,0.928548,0.793711,-0.270737,0.800464,0.599876,0.621073,0.254509,0.92999,0.979385,-0.836567,0.997214,-0.235151,0.307003,0.674269,0.707107,0.045408,0.722613,-0.043437,0.721988,0.253205,0.429169,0.765123,0.765705,0.707107,-0.08663,0.725391,0.043437,0.656179,0.997308,-0.15738,0.229367,0.927415,-0.759962,0.94791,0.925385,0.939049,-0.738678,fear
0.937751,-0.775145,0.946316,0.889151,-0.692895,0.946046,0.693326,0.23265,0.539548,0.462744,0.31956,0.692135,0.836619,0.759674,-0.27933,0.953803,-0.811092,0.94935,0.851631,-0.38667,0.812673,0.649884,0.546268,0.281602,0.925577,0.96054,-0.78376,0.998025,-0.101733,0.164024,0.641808,0.723885,0.064481,0.711182,-0.058042,0.743101,0.299255,0.342628,0.793885,0.650791,0.727442,0.047565,0.647473,0.007915,0.756939,0.998154,-0.217674,0.276547,0.948079,-0.805658,0.952225,0.939252,0.941736,-0.769081,fear
0.919828,-0.714092,0.931487,0.88054,-0.703353,0.956249,0.675244,0.252351,0.543324,0.314628,0.502663,0.662429,0.831839,0.782967,-0.306047,0.914296,-0.645642,0.899617,0.827259,-0.236169,0.741301,0.745062,0.537567,0.161904,0.889075,0.941775,-0.683389,0.998295,-0.113445,0.17125,0.651685,0.691418,0.097387,0.710633,-0.099999,0.771098,0.302244,0.316228,0.808736,0.724766,0.72254,-0.047351,0.671097,0.052062,0.705425,0.998,-0.112525,0.175115,0.919145,-0.707107,0.928477,0.899354,0.903637,-0.625428,fear
0.911131,-0.671099,0.916989,0.89084,-0.692532,0.944674,0.732699,0.199309,0.520865,0.58731,0.528329,0.376887,0.832695,0.753317,-0.263117,0.917087,-0.665206,0.907736,0.807996,-0.264717,0.78206,0.67349,0.575493,0.21693,0.906523,0.967758,-0.770962,0.998122,-0.092513,0.153337,0.687807,0.686624,0.05547,0.726954,-0.05547,0.725953,0.337475,0.313147,0.78831,0.691273,0.761939,-0.058722,0.666795,0.05547,0.707107,0.99812,-0.173336,0.233373,0.95617,-0.831293,0.957612,0.986174,0.98454,-0.941901,fear
0.951223,-0.816968,0.955028,0.948199,-0.878505,0.984762,0.404457,0.363781,0.704762,0.479097,0.677712,0.320752,0.720211,0.878514,-0.301297,0.965088,-0.848849,0.957677,0.743163,-0.294617,0.858361,0.433968,0.716285,0.31783,0.954154,0.985043,-0.888309,0.998889,-0.135826,0.182373,0.709165,0.666795,0.052559,0.746956,-0.110432,0.743294,0.21067,0.342813,0.846101,0.760862,0.724999,-0.104685,0.714834,0.099504,0.624695,0.998229,-0.294155,0.350494,0.958288,-0.850737,0.965468,0.913138,0.931457,-0.702225,fear
0.945485,-0.796871,0.950181,0.92027,-0.79369,0.968436,0.478527,0.30715,0.688649,0.770604,0.776302,-0.196483,0.661783,0.872043,-0.210181,0.941581,-0.764676,0.937035,0.677156,-0.238975,0.876343,0.506964,0.697306,0.264326,0.948093,0.977132,-0.858797,0.997862,-0.470588,0.527254,0.576683,0.816968,-0,0.576683,-0,0.816968,0.342134,0.306355,0.789656,0.636494,0.834511,-0.106192,0.563962,0.024383,0.811804,0.997537,-0.438314,0.500278,0.99996,-0.999848,0.999964,0.802386,0.80954,-0.299199,happiness
0.955047,-0.835243,0.960711,0.96932,-0.905459,0.982006,0.452523,0.324324,0.696786,0.669839,0.632603,0.151312,0.82308,0.919145,-0.532813,0.958556,-0.824658,0.951632,0.789024,-0.467552,0.911985,0.44484,0.72294,0.297195,0.974199,0.986277,-0.923569,0.998168,-0.532881,0.583102,0.583512,0.871576,-0.110432,0.514496,0,0.857493,0.33693,0.34746,0.765798,0.49954,0.855147,0.021893,0.475819,-0.008196,0.883414,0.997598,-0.45517,0.515749,0.999097,-0.996155,0.998978,0.838304,0.833144,-0.396901,happiness
0.94105,-0.785067,0.948314,0.929974,-0.807391,0.967758,0.534603,0.323144,0.627009,0.635105,0.697565,0.110432,0.793018,0.882747,-0.413803,0.946218,-0.786612,0.944069,0.76513,-0.327691,0.85905,0.560185,0.619796,0.302872,0.925484,0.963863,-0.791131,0.997731,-0.54588,0.601056,0.490261,0.839297,0.062378,0.529999,-0.062378,0.879407,0.357685,0.341028,0.755881,0.61194,0.874491,-0.151515,0.536514,0.033094,0.825674,0.998148,-0.496679,0.548551,0.999285,-0.997137,0.999283,0.850191,0.842507,-0.432688,happiness
0.94445,-0.800382,0.952947,0.964529,-0.889083,0.978381,0.562735,0.153103,0.730735,0.668965,0.673041,0.099504,0.672881,0.85902,-0.199309,0.932323,-0.728123,0.926721,0.635523,-0.113769,0.839372,0.616697,0.691809,0.141784,0.950623,0.968887,-0.844234,0.997909,-0.229793,0.292219,0.633238,0.773957,0,0.65362,-0.124035,0.83205,0.36679,0.356574,0.738364,0.672673,0.824042,-0.135113,0.633238,0.016527,0.763386,0.998245,-0.502195,0.552519,0.999144,-0.9965,0.999105,0.811935,0.814437,-0.322549,happiness
0.91665,-0.705196,0.929803,0.974097,-0.922194,0.985757,0.613741,0.151515,0.687401,0.707866,0.683157,0.032241,0.759257,0.857493,-0.316228,0.951725,-0.802291,0.94679,0.799689,-0.441013,0.891545,0.512122,0.665668,0.300059,0.961764,0.979952,-0.887916,0.998193,-0.319219,0.375592,0.588172,0.808736,-0,0.620964,-0.141421,0.863779,0.328521,0.364399,0.759843,0.67349,0.833932,-0.153707,0.507985,0.051215,0.834219,0.997227,-0.253028,0.324324,0.989163,-0.963062,0.992161,0.820315,0.864234,-0.421221,happiness
0.908883,-0.670846,0.919004,0.978414,-0.943712,0.991695,0.558993,0.239968,0.670804,0.630593,0.64661,0.184289,0.784926,0.878373,-0.393309,0.934545,-0.734014,0.927636,0.852219,-0.518746,0.889371,0.59051,0.581863,0.312751,0.951106,0.975098,-0.858924,0.999,-0.508941,0.54692,0.598193,0.825891,-0.042216,0.624695,-0.099504,0.839153,0.34869,0.349319,0.756392,0.616662,0.877896,-0.164399,0.514496,0,0.857493,0.998032,-0.285225,0.344772,0.998631,-0.995275,0.998992,0.920619,0.934047,-0.720449,happiness
0.951119,-0.815079,0.954154,0.960464,-0.873836,0.974654,0.576006,0.186541,0.695649,0.668463,0.615083,0.175255,0.713938,0.845115,-0.229039,0.943223,-0.775635,0.941251,0.74829,-0.314061,0.864816,0.569555,0.638807,0.268547,0.939517,0.966479,-0.820087,0.998983,-0.603745,0.639071,0.53235,0.823871,0.041202,0.579648,-0.041202,0.838058,0.328012,0.316228,0.79247,0.579648,0.838058,-0.041202,0.53235,0.041202,0.823871,0.999515,-0.712377,0.733887,0.999723,-0.998812,0.999682,0.805449,0.773625,-0.247577,happiness
0.888487,-0.592731,0.896233,0.95855,-0.864462,0.971861,0.718153,0.134759,0.592759,0.633238,0.563337,0.282739,0.79631,0.830965,-0.325191,0.891588,-0.591077,0.89227,0.822489,-0.408947,0.8554,0.690947,0.541017,0.234158,0.942838,0.968237,-0.829567,0.997801,-0.439553,0.498124,0.341743,0.904994,0.090536,0.478852,-0.090536,0.917643,0.316228,0.327111,0.793051,0.384615,0.923077,0,0.384615,0,0.923077,0.998522,-0.501919,0.548183,0.993498,-0.974652,0.993787,0.804211,0.793772,-0.276871,happiness
0.949327,-0.815215,0.955929,0.950766,-0.871917,0.980737,0.407283,0.342762,0.718375,0.656099,0.72738,0.040652,0.721682,0.906641,-0.362255,0.955927,-0.811276,0.947181,0.709041,-0.345466,0.906701,0.423305,0.713375,0.332924,0.939099,0.975573,-0.840669,0.998475,-0.469318,0.517346,0.551433,0.815058,0.033879,0.621774,-0.022895,0.797227,0.279778,0.321504,0.819144,0.659323,0.813733,-0.099504,0.609711,-0,0.792624,0.998028,-0.514496,0.567305,0.997036,-0.988711,0.997308,0.777723,0.788376,-0.226424,happiness
0.93406,-0.759926,0.941945,0.986157,-0.956767,0.99175,0.554442,0.273182,0.649103,0.594466,0.421902,0.478243,0.870022,0.900724,-0.569489,0.933751,-0.710742,0.915438,0.818057,-0.460793,0.887393,0.569862,0.697093,0.191926,0.986659,0.993289,-0.961208,0.997963,-0.459493,0.515224,0.624695,0.780869,0,0.650791,-0.141421,0.843661,0.354154,0.278472,0.799573,0.633238,0.828109,-0.090536,0.536875,0.090536,0.79159,0.998064,-0.421991,0.477558,0.997275,-0.987026,0.996182,0.827137,0.784848,-0.300912,happiness
0.896062,-0.646132,0.917792,0.984669,-0.956674,0.992796,0.562755,0.169907,0.718988,0.650791,0.65959,0.141421,0.751408,0.902481,-0.393919,0.931566,-0.71422,0.919815,0.830804,-0.53311,0.913789,0.543122,0.633081,0.306124,0.958251,0.97962,-0.88129,0.997489,-0.324324,0.390498,0.6,0.747409,0.083045,0.693512,-0.192588,0.84052,0.304914,0.36454,0.775691,0.675725,0.790724,-0.083045,0.5547,0.083045,0.783111,0.99747,-0.338199,0.404243,0.97395,-0.898786,0.974783,0.834568,0.843563,-0.408157,happiness
0.936862,-0.765925,0.942398,0.963316,-0.884283,0.97716,0.578617,0.193089,0.688526,0.725464,0.62738,0.080816,0.725161,0.868624,-0.28872,0.947341,-0.780869,0.939793,0.713767,-0.274114,0.869211,0.557807,0.673064,0.238394,0.93973,0.966679,-0.82089,0.99766,-0.394269,0.456174,0.591364,0.765282,0.066519,0.591364,-0.066519,0.843956,0.332535,0.283616,0.810053,0.624695,0.820693,-0.066519,0.604597,-0.024089,0.810865,0.998208,-0.319367,0.375507,0.999439,-0.997557,0.999337,0.796326,0.761765,-0.214746,happiness
0.948683,-0.813733,0.955779,0.977092,-0.92715,0.985652,0.473913,0.228814,0.748772,0.768221,0.724138,-0.114792,0.736038,0.914866,-0.400056,0.969877,-0.874263,0.966182,0.83205,-0.59239,0.939793,0.375625,0.71818,0.375134,0.964692,0.977939,-0.888393,0.998244,-0.562478,0.610469,0.467888,0.854788,0.058722,0.50702,-0.058722,0.89022,0.355632,0.33828,0.759222,0.577669,0.907581,-0.181547,0.404164,0.061897,0.887916,0.997819,-0.543251,0.597481,0.999251,-0.997073,0.999285,0.806396,0.814489,-0.313697,happiness
0.924678,-0.719401,0.929682,0.967695,-0.899262,0.980493,0.630769,0.205448,0.629827,0.679578,0.604927,0.173059,0.807126,0.857344,-0.388091,0.914266,-0.659717,0.907606,0.779423,-0.359963,0.865065,0.620251,0.63972,0.206111,0.966417,0.98311,-0.903064,0.996882,-0.198641,0.275359,0.614915,0.734803,0.083045,0.687385,-0.083045,0.780869,0.351695,0.347995,0.755216,0.645942,0.755689,0.011833,0.627752,-0.019351,0.790415,0.997957,-0.354654,0.413664,0.992168,-0.96512,0.990263,0.863442,0.838673,-0.449404,happiness
0.907367,-0.654538,0.911695,0.967442,-0.897564,0.979926,0.654318,0.101134,0.686169,0.469245,0.57046,0.4576,0.670336,0.83035,-0.143108,0.923185,-0.681004,0.910149,0.7282,-0.19906,0.816604,0.679374,0.666239,0.094591,0.959594,0.973448,-0.869703,0.997383,-0.633116,0.687424,0.654931,0.755689,0,0.664364,-0.083045,0.8,0.260644,0.247684,0.870796,0.634739,0.83205,-0.099504,0.617822,-0,0.786318,0.998122,-0.563614,0.613151,0.993266,-0.973881,0.993629,0.780336,0.759445,-0.185782,happiness
0.938905,-0.762551,0.93862,0.926719,-0.794555,0.964485,0.547123,0.283906,0.647278,0.706376,0.737761,-0.043303,0.697086,0.862535,-0.238468,0.918933,-0.686013,0.917371,0.654349,-0.120331,0.829437,0.599051,0.640184,0.231621,0.909094,0.959366,-0.754606,0.997922,-0.484298,0.539666,0.633898,0.729537,0.066519,0.701089,-0.141421,0.805056,0.332712,0.293939,0.803573,0.710035,0.749838,-0.066519,0.658505,-0,0.752577,0.998192,-0.59113,0.63854,0.998275,-0.992656,0.998046,0.766636,0.765592,-0.173862,happiness
0.921789,-0.724806,0.935219,0.961818,-0.876738,0.974898,0.662209,0.120448,0.664102,0.663907,0.653853,0.131716,0.763321,0.827407,-0.268771,0.922054,-0.677119,0.909168,0.719729,-0.191833,0.819429,0.66262,0.699353,0.071931,0.975511,0.985446,-0.923923,0.998103,-0.49561,0.54814,0.5547,0.8,0.05547,0.613941,-0.05547,0.822192,0.339818,0.341842,0.76767,0.624695,0.820693,-0.066519,0.604597,-0.024089,0.810865,0.997522,-0.355028,0.419917,0.999165,-0.996682,0.999175,0.89526,0.893803,-0.600376,happiness
0.901393,-0.629185,0.903696,0.951219,-0.874825,0.981608,0.520905,0.314677,0.646333,0.855025,0.822023,-0.407538,0.733908,0.913346,-0.393733,0.913812,-0.627798,0.889817,0.763299,-0.434995,0.913752,0.550243,0.682457,0.234809,0.965914,0.985856,-0.908868,0.998359,-0.506779,0.555313,0.61839,0.765185,0.032769,0.648734,-0.032769,0.781865,0.419058,0.294086,0.744569,0.645134,0.782015,-0.028291,0.619251,-0.041202,0.810041,0.998147,-0.437873,0.49176,0.996699,-0.98593,0.996247,0.886172,0.874427,-0.550093,happiness
0.90434,-0.65888,0.916921,0.97276,-0.923705,0.987353,0.569306,0.205927,0.68727,0.5547,0.707107,0.196116,0.741147,0.890209,-0.353943,0.930895,-0.727116,0.927644,0.838623,-0.51721,0.899941,0.578682,0.620242,0.280807,0.970401,0.982353,-0.908108,0.996175,-0.437597,0.514496,0.5547,0.83205,0,0.5547,0,0.83205,0.285811,0.382212,0.776288,0.638807,0.824042,-0.090536,0.544094,0.090536,0.786318,0.996435,-0.361391,0.438765,0.996815,-0.989807,0.998011,0.929138,0.948888,-0.764955,happiness
0.93178,-0.746282,0.93701,0.977714,-0.929877,0.986385,0.580395,0.177701,0.698238,0.694253,0.598107,0.161566,0.748397,0.870887,-0.325794,0.92181,-0.671702,0.906355,0.706456,-0.260037,0.867114,0.600546,0.704579,0.144278,0.971828,0.985672,-0.918149,0.998579,-0.460768,0.507414,0.527816,0.792624,0.099504,0.606043,-0.110432,0.857493,0.308825,0.256871,0.839877,0.661944,0.806405,-0.090536,0.581238,0,0.813733,0.998662,-0.484607,0.529201,0.988363,-0.948488,0.985642,0.809388,0.766977,-0.243942,happiness
0.968538,-0.886153,0.973596,0.959644,-0.876532,0.976521,0.519686,0.153129,0.764702,0.73994,0.708784,-0.049938,0.629649,0.831706,-0.092346,0.98178,-0.929945,0.982872,0.652975,-0.183734,0.86446,0.418633,0.718744,0.330528,0.932308,0.961317,-0.796625,0.998263,-0.360503,0.414832,0.608969,0.781262,0.019351,0.627752,-0.019351,0.790415,0.348305,0.304713,0.786671,0.729537,0.813733,-0.196116,0.595708,0.099504,0.73994,0.997124,-0.385185,0.454019,0.99584,-0.983514,0.9959,0.856653,0.861948,-0.476834,happiness
0.951208,-0.821746,0.95748,0.965874,-0.9051,0.984345,0.471103,0.266415,0.72469,0.707107,0.668965,0.052559,0.72572,0.879249,-0.310357,0.963374,-0.840166,0.954826,0.703216,-0.281206,0.880035,0.468118,0.713528,0.285105,0.937301,0.971717,-0.828489,0.998013,-0.350821,0.409133,0.617822,0.786318,-0,0.634739,-0.099504,0.83205,0.33501,0.287348,0.806214,0.581238,0.813733,0,0.581238,0,0.813733,0.997904,-0.325472,0.385976,0.992309,-0.968684,0.991969,0.879204,0.885032,-0.556324,happiness
0.900478,-0.678017,0.930212,0.938966,-0.819492,0.966624,0.645546,0.099721,0.69554,0.688749,0.6897,0.049938,0.66371,0.833246,-0.139469,0.9442,-0.763027,0.933346,0.7361,-0.309086,0.871248,0.574584,0.658081,0.238123,0.935541,0.964411,-0.808853,0.998021,-0.392899,0.449947,0.707107,0.661622,0.062378,0.7282,-0.062378,0.729454,0.307737,0.334934,0.793445,0.712879,0.749518,-0.070075,0.658945,0.070075,0.704167,0.998418,-0.429187,0.479288,0.992091,-0.970724,0.993197,0.852859,0.86589,-0.477289,happiness
0.903784,-0.651622,0.913574,0.939463,-0.813949,0.963733,0.63719,0.157044,0.661076,0.709343,0.75262,-0.069745,0.643878,0.849507,-0.143314,0.928676,-0.72364,0.928009,0.728848,-0.249878,0.845079,0.624695,0.624695,0.219512,0.937733,0.962064,-0.807391,0.997317,-0.370067,0.437076,0.496139,0.843661,0.047565,0.5547,-0.047565,0.857493,0.327117,0.363976,0.761103,0.609711,0.792624,-0,0.56921,0,0.822192,0.997485,-0.310712,0.377297,0.988794,-0.958329,0.990236,0.885886,0.903007,-0.600657,happiness
0.922519,-0.719693,0.931894,0.93104,-0.796162,0.962064,0.657737,0.182908,0.620236,0.643012,0.651886,0.161591,0.761898,0.809422,-0.236352,0.932477,-0.730527,0.927877,0.802716,-0.324073,0.824316,0.679025,0.569283,0.216989,0.929315,0.952021,-0.771714,0.997883,-0.470738,0.52712,0.576397,0.882353,-0.124035,0.496139,0,0.868243,0.3814,0.374361,0.714408,0.532018,0.873751,-0.053023,0.496139,-0.071247,0.901385,0.998274,-0.502702,0.552608,0.99221,-0.968083,0.991764,0.814722,0.793948,-0.294307,happiness
0.964564,-0.860427,0.964388,0.938113,-0.825344,0.969814,0.482595,0.26685,0.715303,0.738517,0.672633,0.002167,0.632184,0.845509,-0.120794,0.966774,-0.861169,0.962498,0.681463,-0.229751,0.868842,0.476931,0.6971,0.29771,0.923384,0.962351,-0.784278,0.996165,-0.532959,0.604952,0.608969,0.781262,0.019351,0.673145,-0.108333,0.808082,0.380112,0.358122,0.727467,0.634739,0.83205,-0.099504,0.581238,0,0.813733,0.99604,-0.452376,0.529876,0.997569,-0.989851,0.997347,0.842988,0.831319,-0.401812,happiness
0.933002,-0.754082,0.939916,0.934747,-0.784507,0.953653,0.623651,0.205439,0.636907,0.739976,0.741422,-0.097272,0.721988,0.858475,-0.264962,0.945891,-0.766765,0.933572,0.720798,-0.258862,0.856106,0.627321,0.636612,0.201208,0.923303,0.94505,-0.747004,0.996176,-0.343337,0.424083,0.581238,0.853077,-0.071247,0.540758,0.071247,0.800513,0.329209,0.402457,0.731917,0.527816,0.792624,0.099504,0.540758,0,0.841178,0.997113,-0.239847,0.312874,0.989484,-0.958798,0.989807,0.91444,0.918122,-0.679176,happiness
0.951445,-0.824042,0.958419,0.964739,-0.905469,0.98525,0.363526,0.376809,0.725938,0.725316,0.662493,0.035154,0.784569,0.929091,-0.499613,0.938343,-0.745015,0.929682,0.724541,-0.376784,0.911432,0.455876,0.723738,0.284262,0.971981,0.988254,-0.924642,0.99739,-0.349382,0.416124,0.591364,0.765282,0.066519,0.654931,-0.066519,0.797581,0.34263,0.282166,0.804617,0.715425,0.800431,-0.153835,0.617822,0.071247,0.740302,0.997453,-0.334856,0.401216,0.99846,-0.993204,0.998131,0.856064,0.842271,-0.442418,happiness
0.927486,-0.7404,0.938005,0.967075,-0.904566,0.983282,0.586533,0.11281,0.738588,0.695847,0.633565,0.114792,0.626264,0.833071,-0.090468,0.95516,-0.808429,0.946456,0.6883,-0.239008,0.86891,0.528156,0.715942,0.214712,0.952302,0.974618,-0.859814,0.997691,-0.372862,0.435019,0.624239,0.772193,0.014353,0.637643,-0.014353,0.779404,0.296242,0.325802,0.806483,0.664364,0.8,-0.083045,0.585491,0.083045,0.759257,0.997544,-0.419249,0.481807,0.998653,-0.994784,0.998737,0.833827,0.847559,-0.413757,happiness
0.927373,-0.738903,0.937338,0.98081,-0.941586,0.989177,0.567312,0.184168,0.704937,0.657916,0.629911,0.170474,0.768221,0.879707,-0.371391,0.926129,-0.693925,0.91427,0.718129,-0.270746,0.864348,0.591481,0.724558,0.127164,0.984661,0.991882,-0.95448,0.998612,-0.557737,0.600677,0.525107,0.833853,0.031899,0.562791,-0.031899,0.844131,0.340889,0.267346,0.814749,0.6,0.8,0,0.566529,0,0.824042,0.997975,-0.521179,0.574411,1,-0.999999,1,0.783681,0.761262,-0.193797,happiness
0.942404,-0.795878,0.95255,0.973298,-0.921068,0.985859,0.504355,0.251416,0.708957,0.666279,0.608727,0.186043,0.786671,0.895965,-0.430638,0.947841,-0.773851,0.935369,0.749605,-0.379067,0.896639,0.510507,0.715849,0.234965,0.967744,0.983673,-0.906605,0.998398,-0.373429,0.425321,0.527816,0.792624,0.099504,0.581238,0,0.813733,0.29893,0.300733,0.820202,0.581238,0.853077,-0.071247,0.535446,0.16126,0.74717,0.9985,-0.528195,0.573895,0.99768,-0.989569,0.99708,0.911608,0.902337,-0.645397,happiness
0.912807,-0.689274,0.925054,0.95985,-0.897764,0.985279,0.489834,0.29547,0.688159,0.664665,0.711654,0.051878,0.740544,0.90975,-0.39472,0.933878,-0.722922,0.922192,0.816647,-0.506626,0.911323,0.541817,0.659433,0.274563,0.967244,0.982836,-0.903813,0.998332,-0.485063,0.534738,0.585491,0.759257,0.083045,0.638807,-0.090536,0.824042,0.296202,0.419258,0.742942,0.673884,0.801574,-0.098421,0.581238,0.098421,0.752577,0.998286,-0.370186,0.42391,0.998613,-0.994542,0.998656,0.842944,0.852287,-0.437014,happiness
0.90457,-0.653002,0.913566,0.909835,-0.727612,0.946672,0.681568,0.270499,0.520112,0.632816,0.539532,0.310511,0.828283,0.858475,-0.423703,0.92546,-0.699769,0.918243,0.84675,-0.502136,0.885243,0.646321,0.478852,0.360399,0.876998,0.930566,-0.640184,0.997899,-0.675464,0.721819,0.344817,0.880471,0.141421,0.518978,-0.164399,0.928477,0.423957,0.360547,0.691911,0.447214,0.894427,-0,0.393919,-0,0.919145,0.998403,-0.721988,0.759921,0.999846,-0.999385,0.999846,0.781459,0.761473,-0.190615,happiness
0.931243,-0.74799,0.938416,0.978001,-0.933546,0.987784,0.52443,0.267253,0.680328,0.768327,0.711362,-0.096711,0.812678,0.908457,-0.494722,0.944719,-0.773412,0.938502,0.834609,-0.559041,0.923306,0.512643,0.636709,0.335667,0.954719,0.973781,-0.862008,0.997978,-0.239568,0.300793,0.22723,0.910366,0.196116,0.517116,-0.242536,0.955779,0.35124,0.354665,0.750848,0.384615,0.923077,0,0.22723,0.196116,0.910366,0.998568,-0.316228,0.366525,0.997785,-0.991,0.99771,0.856188,0.867367,-0.4855,happiness
0.950484,-0.816135,0.955307,0.960195,-0.887863,0.981044,0.42943,0.335732,0.706509,0.663159,0.705882,0.062056,0.762081,0.914255,-0.434415,0.961795,-0.84479,0.959009,0.790085,-0.470588,0.912685,0.442006,0.674269,0.364399,0.947821,0.972451,-0.847395,0.998206,-0.426619,0.480011,0.566777,0.807468,0.028357,0.627752,-0.019351,0.790415,0.338893,0.320329,0.782692,0.652523,0.766758,-0.013888,0.645942,-0.076696,0.810679,0.998099,-0.237197,0.296615,0.994735,-0.980379,0.995418,0.889664,0.898623,-0.599147,happiness
0.94571,-0.803874,0.953548,0.969334,-0.915644,0.986353,0.419446,0.362977,0.693618,0.77078,0.683941,-0.062378,0.825913,0.923771,-0.547052,0.951698,-0.808443,0.950108,0.846591,-0.592184,0.930222,0.405368,0.642732,0.439782,0.955598,0.98148,-0.881452,0.997487,-0.344985,0.410616,0.496139,0.868243,0,0.447214,-0,0.894427,0.411289,0.323144,0.729697,0.5547,0.857493,-0.047565,0.431455,0.065079,0.872143,0.997951,-0.296166,0.356673,0.997658,-0.990284,0.997476,0.880237,0.862297,-0.518722,happiness
0.887003,-0.590474,0.896421,0.968282,-0.918506,0.988169,0.62231,0.129037,0.695926,0.602919,0.681522,0.172927,0.665704,0.827199,-0.131364,0.919697,-0.687927,0.917647,0.723902,-0.241129,0.844099,0.599365,0.635528,0.237116,0.936765,0.97227,-0.828947,0.998191,-0.523824,0.574094,0.5547,0.793309,0.066519,0.591364,-0.066519,0.843956,0.269185,0.339522,0.814485,0.591364,0.806405,0,0.591364,0,0.806405,0.997371,-0.464776,0.527714,0.99967,-0.998793,0.999725,0.808136,0.833571,-0.348269,happiness
